Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
7890	-4130.924	-4145.183	14.25827	19.35712	11.78411	0.1553097	1.29631	0.0244645	0.00642612	0.00449515	0.00558478	0.0624205	0.00425029	0.118709	0.0194554	0.0220725	0.0543459	0.00596787	0.00531366	0.00914459	0.0200616	0.00710465	0.00499637	0.00301388	0.0105194	0.0295413	0.025608	0.00125882	0.0787569	0.0336339	0.00436442	0.00459696	0.0135933	0.024474	0.00787811	0.0050779	0.0344917	0.0377297	0.000869351	0.0163356	0.00160338	0.015987	0.0147518	0.0524537	0.00942172	0.0191122	0.0529739	0.00764532	0.0188467	0.02291665	0.03796583	0.08976093	0.0114169	0.565556	0.00723205	0.0147623	0.399711	0.00132187	0.1656859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	41.48179	0.06892089	7.27439e-05	0.0125904	0.257777	3.72956	0.192074	0.550723	1.03583	2.22138	0.290512	0.303454	0.13924	0.266794	0.2554469	36.2099	14.3606	20.9547	6.31717	7.94868	16.8694	1.16599	6.44523	11.7841	14.3149	5.28291	0.217981	7.20073	6.93178	0.6486121
7900	-4137.97	-4145.103	7.132787	25.01184	11.73707	0.156085	1.427332	0.0366934	0.0145465	0.00626111	0.0066965	0.0505527	0.0148275	0.10341	0.0055541	0.0192376	0.0962359	0.00893833	0.00177659	0.00877581	0.0189954	0.0130069	0.00928902	0.00586996	0.0257303	0.0370354	0.0241315	0.0055828	0.0906985	0.0306418	0.00770816	0.00757702	0.0211529	0.0235022	0.00939178	0.00677499	0.0552571	0.00823251	0.00918188	0.00393086	0.000900199	0.0322077	0.0213225	0.0481926	0.00465144	0.00407699	0.0164048	0.0233432	0.0956589	0.03239887	0.03058216	0.04648052	0.00997079	0.426104	0.0073169	0.00472887	0.549048	0.00283125	0.1962023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	39.75659	0.05298562	7.60327e-05	0.0128704	0.260094	3.72696	0.213875	0.575996	1.04585	2.16428	0.312468	0.294237	0.134871	0.258424	0.2426828	36.7182	13.9416	20.9547	6.31717	7.94868	16.8694	1.51938	6.88939	11.7371	18.1741	5.28291	0.217981	7.20073	5.88688	0.8084721
7910	-4139.071	-4152.647	13.57647	25.94339	11.77413	0.1533559	0.6113396	0.0659188	0.053614	0.0058007	0.00800075	0.0428686	0.0188298	0.0470788	0.011355	0.0111018	0.0658447	0.00319365	0.00115215	0.00887267	0.0176265	0.00735186	0.00408348	0.00954345	0.0182988	0.0590633	0.0181383	0.00300508	0.0061655	0.0409859	0.00789086	0.0063079	0.0267008	0.00800068	0.00947558	0.011155	0.0320381	0.0160399	0.052826	0.0104094	0.000151164	0.0188744	0.0163955	0.0431846	0.00931761	0.0406328	0.0113589	0.0150632	0.0482972	0.02109467	0.02568034	0.05655732	0.0135359	0.532264	0.00367069	0.00325666	0.441801	0.00547183	0.1418774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	42.3177	0.05981853	6.49431e-05	0.0118995	0.251924	3.73611	0.055455	0.318517	0.886996	2.73903	0.314237	0.294549	0.127105	0.264109	0.1984347	37.167	14.0556	20.9547	7.77893	8.02923	16.745	1.23863	6.88939	11.7741	18.1741	5.28291	0.217981	7.20073	5.82326	0.7149828
7920	-4133.706	-4147.485	13.77945	20.67551	11.77413	0.203454	0.4596884	0.0211545	0.0214359	0.0494123	0.00558125	0.0123694	0.0513825	0.0979328	0.00895618	0.00260589	0.0824759	0.0110894	0.000834057	0.00256201	0.0123427	0.0226909	0.00794606	0.0357246	0.020056	0.0303497	0.0153264	0.00494429	0.0157153	0.0159299	0.00745934	0.00107573	0.0322428	0.0122795	0.0134272	0.0369416	0.0143091	0.00848662	0.0217958	0.00485221	0.00163878	0.0184233	0.0104837	0.0541972	0.029897	0.00749608	0.0273996	0.020196	0.0502059	0.02503589	0.02033803	0.05138365	0.0186115	0.641604	0.00285083	0.0061853	0.317433	0.0133152	0.1391939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	39.54522	0.06816929	0.000597258	0.0357916	0.392612	3.571	0.0261822	0.224787	0.788566	2.96047	0.284221	0.322475	0.110307	0.282997	0.1905776	37.1426	14.0556	20.9547	7.77893	8.39739	16.745	1.48548	7.09778	11.7741	20.6703	5.28291	0.217981	6.9418	5.82326	0.7303793
7930	-4125.605	-4142.953	17.34759	21.64208	11.77413	0.1830949	0.698093	0.0253079	0.00624154	0.027058	0.0105181	0.0276076	0.0289154	0.0486433	0.00633474	0.00560486	0.0492385	0.0181937	0.000648422	0.00369108	0.0249685	0.0110309	0.00870144	0.0103293	0.0231913	0.0310701	0.0265055	0.00613564	0.0223563	0.0118371	0.00660814	0.000442588	0.0286973	0.00203938	0.029145	0.0207647	0.0167097	0.016778	0.0137323	0.00429508	0.00120943	0.00921508	0.010195	0.045902	0.0563202	0.00874959	0.0364333	0.0398398	0.0105608	0.01877793	0.02346055	0.02812181	0.0151838	0.582851	0.00276219	0.00973121	0.369571	0.019901	0.2106198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	37.94603	0.04663617	0.000280753	0.0246274	0.338121	3.63697	0.073781	0.362629	0.92416	2.63943	0.302294	0.311271	0.1152	0.271234	0.2387416	37.1892	15.8756	20.9547	7.77893	8.39739	16.8945	0.121439	5.19378	11.7741	20.6703	3.39874	0.217981	7.22673	5.69848	0.8822082
7940	-4140.415	-4143.406	2.991434	22.13961	11.77413	0.1756603	1.20116	0.0959001	0.026125	0.0318214	0.00866842	0.0826016	0.052858	0.0607842	0.00550337	0.0122996	0.0681122	0.0379682	0.0024508	0.0154073	0.0182556	0.0166756	0.00563817	0.0145251	0.0375375	0.0464845	0.0248346	0.0102444	0.0125963	0.00947642	0.0195844	0.000525139	0.0332202	0.00827442	0.0413088	0.0332693	0.0553516	0.03446	0.0938278	0.00450409	0.00099352	0.00442297	0.00811601	0.0373331	0.0949906	0.0104446	0.036222	0.0119497	0.020978	0.02981121	0.0365284	0.03446287	0.0133017	0.513815	0.00570642	0.0145772	0.440623	0.0119766	0.1508125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	37.25393	0.03393526	0.000203991	0.0210182	0.317237	3.66154	0.175263	0.529862	1.02671	2.26817	0.289209	0.295276	0.136164	0.279351	0.1852754	37.0581	15.8756	20.9547	7.77893	8.44195	16.8945	0.595436	5.05495	11.7741	20.6703	3.23813	0.217981	7.22673	6.89087	0.8139911
7950	-4143.154	-4143.103	-0.05113943	23.58788	11.77413	0.1690801	1.425115	0.0854858	0.0238163	0.049508	0.0808212	0.0411025	0.0161039	0.0749246	0.0129141	0.00945269	0.0528287	0.0165777	0.00157012	0.00995923	0.0209016	0.0157801	0.00745906	0.0142934	0.0220835	0.0443972	0.0373016	0.00625239	0.0527988	0.0184494	0.013587	0.000352536	0.0205464	0.00418835	0.0421315	0.020305	0.107916	0.0254517	0.0584131	0.00117883	0.00166498	0.00252193	0.0102641	0.0463696	0.0892116	0.0184374	0.0212713	0.0253252	0.0679945	0.02967978	0.04414787	-0.07133001	0.00878621	0.493395	0.00758434	0.00537483	0.473425	0.011435	0.2130887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	38.51396	0.1437267	0.000150188	0.0180535	0.298352	3.68344	0.213519	0.575598	1.0457	2.16518	0.300602	0.303032	0.134183	0.262184	0.1417587	37.1472	15.5333	20.9547	7.77893	8.4361	16.8943	1.68939	5.05495	11.7741	22.6	4.00204	0.182327	7.0526	5.31244	1.503179
7960	-4157.194	-4148.986	-8.208101	18.06317	11.77413	0.2004638	2.052757	0.0874838	0.0212348	0.0302162	0.102442	0.165822	0.00725976	0.0987447	0.0106086	0.0123828	0.0363358	0.0306236	0.00179687	0.0122422	0.0316241	0.00821017	0.00354052	0.0149922	0.0264391	0.050487	0.0426744	0.0120217	0.0325892	0.0329577	0.0107419	0.000187351	0.0270106	0.0123664	0.0267302	0.0085841	0.093807	0.124637	0.0354733	0.00251463	0.00209228	0.00227547	0.0103125	0.125928	0.0328984	0.0360275	0.00996894	0.00619298	0.123201	0.03732772	0.03206434	0.08148986	0.00903442	0.491328	0.00556031	0.00394288	0.481112	0.0090222	0.3095139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	37.21895	0.1128644	0.000539752	0.0340435	0.384867	3.58055	0.299492	0.660509	1.07126	1.96874	0.301651	0.302855	0.116375	0.279119	0.3910038	37.0432	15.5333	21.0682	6.71838	8.43862	16.764	2.21934	6.89932	11.7741	22.7975	5.10073	0.182327	7.51605	5.97363	0.791588
7970	-4125.569	-4149.763	24.19397	15.40367	11.60581	0.1715614	0.6188629	0.016824	0.0187142	0.0285712	0.0341661	0.018104	0.00750601	0.070611	0.00474938	0.0390047	0.0286064	0.00620312	0.00241948	0.00454528	0.0215276	0.00903719	0.00736475	0.0581064	0.0171318	0.0365884	0.0318474	0.00676184	0.0305623	0.0118817	0.00660045	0.000493417	0.0149027	0.0135578	0.0239155	0.0188273	0.0144225	0.0116976	0.0415785	0.00178556	0.00485301	0.000872308	0.0220182	0.0571576	0.00964513	0.0473296	0.00264268	0.00932449	0.0404492	0.01746937	0.03788702	0.0439429	0.0122843	0.512466	0.0125434	0.00617128	0.437398	0.0191373	0.3011935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	37.24688	0.07510762	0.000169036	0.0191454	0.305515	3.67517	0.0570204	0.322596	0.890645	2.72974	0.299216	0.305023	0.143018	0.252743	0.3451364	37.1645	15.0279	21.0682	6.7638	8.43862	16.8902	2.46051	6.89932	11.6058	22.7975	4.20004	0.182327	7.72559	5.61823	0.8726796
7980	-4123.64	-4143.233	19.59336	14.97975	11.60581	0.2073486	1.035742	0.00922214	0.102089	0.064195	0.103279	0.0123837	0.00943155	0.0320055	0.00842248	0.0642942	0.0278421	0.00991289	0.00334848	0.00351369	0.0219881	0.00691978	0.0143974	0.0224216	0.015168	0.0409406	0.0316926	0.0100632	0.0307913	0.0272744	0.015335	0.00209478	0.0412383	0.00509401	0.0466534	0.0150455	0.023182	0.020731	0.0217084	0.0119905	0.048154	0.00326657	0.00971826	0.0230536	0.0251659	0.071545	0.00397256	0.00878746	0.0507886	0.0291485	0.02423566	-0.0009201846	0.0130564	0.48135	0.00451259	0.00692794	0.476178	0.0179753	0.2507327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	37.37725	0.07124609	0.000678455	0.0381196	0.402563	3.55864	0.14403	0.487237	1.00568	2.36305	0.3212	0.281414	0.132054	0.265331	0.2498126	37.1674	15.9378	21.0682	6.59895	8.43862	16.244	2.39786	6.89932	11.6058	22.5355	5.28169	0.112694	7.72897	4.98421	1.003684
7990	-4137.073	-4149.641	12.56771	13.46525	11.76058	0.2049142	2.238295	0.00922968	0.183589	0.113639	0.0298312	0.00742892	0.0169865	0.0400168	0.0114476	0.0290642	0.0305053	0.0236498	0.00143875	0.00899007	0.0166996	0.0187575	0.0141854	0.0604075	0.0177398	0.0481348	0.0389238	0.011766	0.0163562	0.0528698	0.0392716	0.00322186	0.0207443	0.00264269	0.0279502	0.0256172	0.0307686	0.0162595	0.0155773	0.0288494	0.0515691	0.00601458	0.0171679	0.022179	0.0104428	0.0793742	0.0139991	0.00149222	0.0702715	0.02663183	0.04626812	0.08224452	0.00902235	0.514153	0.00425581	0.00653372	0.449082	0.0169525	0.08671251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38.32387	0.1136078	0.000626852	0.0366577	0.396361	3.56635	0.320152	0.678176	1.07495	1.92672	0.313489	0.284611	0.133555	0.268345	0.168957	37.1094	15.9677	21.0682	6.50933	8.59699	16.841	2.49605	6.93448	11.7606	22.4051	5.29262	0.172862	7.49015	4.98421	0.5132223
8000	-4124.997	-4152.552	27.55482	14.26758	11.76058	0.2013259	0.5062334	0.00544543	0.0646928	0.0389717	0.0165962	0.00680502	0.0447134	0.0224894	0.0287517	0.0160841	0.022692	0.0173743	0.00214097	0.0121589	0.0185	0.0114887	0.0150191	0.0400889	0.0160292	0.0497271	0.0456486	0.0020645	0.0323862	0.0369775	0.0105593	0.00214158	0.0176335	0.000886414	0.00541009	0.0547721	0.0278143	0.0157501	0.029712	0.0208092	0.0352871	0.0076762	0.0183201	0.0023326	0.0130993	0.0155253	0.0151527	0.00104417	0.0873706	0.02915164	0.03460655	0.07216577	0.0154066	0.517036	0.00306857	0.00567154	0.440582	0.0182359	0.09290147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	38.83006	0.1930954	0.00055591	0.0345439	0.387109	3.57779	0.0345488	0.255966	0.824752	2.88473	0.293041	0.299656	0.130163	0.27714	0.1650672	37.1903	15.4647	21.0682	5.94282	8.63186	16.8833	1.40876	6.07244	11.7606	22.5492	4.00152	0.172862	7.68506	5.55084	0.5628099
8010	-4111.894	-4141.126	29.23185	14.71637	11.76058	0.1503535	1.232265	0.00863993	0.0513492	0.0130278	0.0585733	0.00329971	0.0295183	0.0498738	0.016293	0.00616756	0.0421179	0.0359433	0.00484577	0.00781883	0.0211394	0.0131706	0.0136033	0.00895063	0.0220653	0.037418	0.0410757	0.0159819	0.0217119	0.00631165	0.0105084	0.00132707	0.0291318	0.000883566	0.00543319	0.0352491	0.0478632	0.0110147	0.0590467	0.0245113	0.038443	0.00507253	0.021318	0.00313011	0.0086121	0.0363458	0.0120479	0.00352724	0.051676	0.0233309	0.04337915	0.01093432	0.0060648	0.586757	0.00628007	0.0057432	0.378557	0.0165982	0.2223854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	41.47056	0.1271979	5.42417e-05	0.0108795	0.242893	3.74617	0.180851	0.536941	1.02989	2.25232	0.293619	0.318816	0.127803	0.259762	0.2333197	37.178	15.9589	21.1142	5.94282	8.65127	16.8833	2.51014	6.07244	11.7606	22.789	3.3459	0.172862	7.7231	5.56306	0.9531359
8020	-4121.594	-4146.886	25.29148	16.26932	11.77564	0.172225	2.721993	0.0049167	0.0306909	0.0112276	0.0115146	0.0109584	0.028152	0.077802	0.00877512	0.00951312	0.0309595	0.0373943	0.00355277	0.00295421	0.0326214	0.0148388	0.0167315	0.0099157	0.0163012	0.0435586	0.0374479	0.011755	0.0242409	0.00471637	0.00933819	0.00287872	0.0215359	0.00135051	0.00313847	0.058233	0.107449	0.0261156	0.0613966	0.0189102	0.0190482	0.00331809	0.0161612	0.00381047	0.0239399	0.0433195	0.0334188	0.00815098	0.022595	0.02568126	0.04852321	0.05336509	0.0142431	0.523305	0.00212666	0.00253219	0.434422	0.0233713	0.1161584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	40.08462	0.1256147	0.000174365	0.0194428	0.307422	3.67296	0.366542	0.714873	1.08075	1.83783	0.321988	0.283604	0.130935	0.263473	0.1695235	37.1265	15.231	21.1142	6.51376	8.64811	16.8833	2.49922	5.98479	11.7756	22.789	5.13683	0.241595	7.7231	5.56306	0.6852054
8030	-4121	-4139.126	18.12632	16.80856	11.72259	0.1687094	2.05937	0.0176117	0.0149408	0.00844006	0.0132584	0.012544	0.0141474	0.0383086	0.00540078	0.00610139	0.028156	0.0383942	0.0229086	0.0124314	0.0405096	0.0258857	0.0102277	0.0194279	0.0308455	0.0395538	0.0344507	0.0208584	0.035029	0.00426018	0.0142095	0.000444619	0.0220537	0.00715619	0.00235269	0.045343	0.122887	0.0240345	0.0336029	0.0154444	0.0598887	0.00251182	0.0356016	0.00505491	0.00863409	0.0653145	0.0130527	0.0156534	0.0517079	0.02427908	0.04021134	-0.06479888	0.00988336	0.532495	0.00281615	0.000878555	0.435392	0.0185342	0.3298216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	41.46536	0.09242155	0.000147514	0.0178931	0.297277	3.68468	0.30026	0.661182	1.07141	1.96715	0.289437	0.308395	0.132404	0.269764	0.2650227	37.1265	15.9692	21.1142	6.56763	8.53565	16.8833	2.49922	6.24749	11.7226	21.2241	3.71573	0.241595	7.7231	5.56306	1.244503
8040	-4123.23	-4148.099	24.86951	16.01043	11.72259	0.1717074	1.126259	0.0302013	0.00218421	0.0202841	0.0164939	0.00884287	0.0167838	0.0434038	0.0136699	0.00968815	0.0254247	0.032856	0.0535167	0.00319753	0.0307191	0.0202506	0.0077936	0.00759991	0.0304985	0.0376497	0.045141	0.0598143	0.0286332	0.00136801	0.0138415	0.000225229	0.0237593	0.00218784	0.00622163	0.0566212	0.0954268	0.0183876	0.0234772	0.00317335	0.0677224	0.00749637	0.0270179	0.00161827	0.0119989	0.0786386	0.02406	0.00648668	0.00498284	0.02157203	0.0283812	-0.02514671	0.0174572	0.537347	0.00102883	0.000769888	0.4284	0.0149972	0.2679694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	39.80288	0.1045089	0.000170198	0.0192106	0.305935	3.67468	0.161435	0.511669	1.01813	2.30876	0.30337	0.314498	0.119898	0.262234	0.2428226	37.1521	15.9692	21.1142	5.91206	8.53143	16.8838	2.49922	6.24749	11.7226	22.6402	5.11613	0.241595	7.59834	5.56306	1.10356
8050	-4128.513	-4153.396	24.88355	16.49736	11.72259	0.1340862	1.041772	0.014813	0.00134566	0.0742321	0.0177032	0.0246219	0.0109068	0.0122285	0.0131032	0.00502195	0.0244957	0.0952246	0.0336226	0.00112116	0.0259543	0.0214324	0.0120903	0.00470716	0.0212891	0.028029	0.0339281	0.0499754	0.0174474	0.00344357	0.0213857	0.00166219	0.0167563	0.00393382	0.00881847	0.0309905	0.112179	0.00463849	0.0298367	0.00232228	0.0191018	0.00537427	0.0872163	0.000869462	0.0266466	0.0506721	0.0263853	0.0118952	0.0159399	0.02756465	0.05686727	0.04943091	0.0100233	0.527863	0.00104556	0.00293831	0.440798	0.0173321	0.2031931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	38.51093	0.1300507	1.77665e-05	0.00623971	0.193486	3.80026	0.145213	0.488957	1.00659	2.35924	0.298596	0.317625	0.12837	0.255409	0.252624	35.8232	15.7745	21.1142	6.70618	8.22167	16.8838	2.49922	6.24749	11.7226	21.335	5.26391	0.241595	7.7481	5.48028	0.8043301
8060	-4110.745	-4149.884	39.13847	16.60114	11.72259	0.165973	0.6826321	0.0133101	0.00550336	0.0697751	0.0138822	0.0117485	0.0169285	0.0209632	0.00989434	0.00592944	0.0288548	0.0159026	0.00856165	0.00143466	0.0134335	0.0266626	0.00611546	0.0014381	0.0152515	0.0223676	0.0254239	0.0252283	0.00302269	0.0035474	0.0247347	0.000930542	0.0202162	0.00376389	0.00237316	0.0278213	0.0688417	0.00131956	0.0451712	0.0063303	0.0600146	0.0148645	0.0289514	0.00103647	0.0120893	0.0142112	0.0203947	0.0121689	0.00554403	0.01703651	0.03393222	0.02434102	0.0200681	0.51694	0.00157325	0.00298782	0.44842	0.0100113	0.2364207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	37.29287	0.07659255	0.000128876	0.0167317	0.289313	3.69383	0.070483	0.355219	0.918258	2.65604	0.308639	0.277628	0.13765	0.276083	0.2607617	37.1836	15.9434	20.0317	6.70618	8.68241	16.8838	2.20486	6.24749	11.7226	21.103	5.2453	0.241595	7.7481	5.48028	0.9066542
8070	-4116.571	-4144.588	28.01665	15.97159	11.79598	0.1821417	0.1850165	0.0104358	0.00341451	0.0372925	0.0459775	0.0205531	0.0257774	0.0164294	0.0229739	0.0103409	0.0268733	0.0333815	0.0308915	0.00481786	0.0190259	0.00956667	0.014423	0.010592	0.0176165	0.0212868	0.0178998	0.0598646	0.0057144	0.00576449	0.0168687	0.00083657	0.0368294	0.00710999	0.00175122	0.0404858	0.0386914	0.00107551	0.0243023	0.00687143	0.047575	0.00978924	0.0528968	0.00154525	0.043423	0.024474	0.00593827	0.032663	0.0194671	0.02036185	0.0122094	0.06411429	0.0161148	0.502834	0.00470133	0.00874469	0.465153	0.0024517	0.2382647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38.2266	0.1217869	0.000269882	0.0241498	0.335472	3.64011	0.000303641	0.0256033	0.343437	3.63066	0.305801	0.291679	0.13507	0.267449	0.302379	37.1245	15.9499	20.0317	6.70618	8.68241	16.8838	2.20486	6.24749	11.796	21.8207	3.88591	0.241595	6.39148	5.48028	0.7879671
8080	-4125.949	-4144.059	18.11029	16.08059	11.37632	0.147633	0.2831718	0.0190168	0.00191946	0.0187308	0.0544244	0.0205403	0.00795998	0.0116752	0.0327481	0.0339753	0.0283034	0.0856567	0.0250249	0.00686037	0.0268091	0.0101158	0.0143263	0.0533446	0.0204155	0.0312266	0.0297694	0.0691326	0.00158706	0.0199841	0.0102834	0.00245204	0.0423637	0.0110308	0.00935797	0.0229004	0.0547823	0.0061441	0.0211906	0.0186782	0.0540121	0.015757	0.0766384	0.00711679	0.108682	0.0194361	0.0105876	0.0441434	0.00861804	0.0246549	0.02068319	0.04933282	0.00733907	0.474507	0.00463862	0.0113072	0.495077	0.00713142	0.1281694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38.98931	0.126249	4.57848e-05	0.0099992	0.234675	3.75528	0.00402975	0.0914856	0.566429	3.33806	0.299264	0.293102	0.145006	0.262628	0.1775022	37.1907	15.9698	22.634	6.76492	8.69785	16.8838	2.20486	6.24749	11.3763	22.5348	5.29967	0.241595	6.87879	5.48028	0.722072
8090	-4120.056	-4148.716	28.65905	16.68063	11.796	0.1468069	0.7750078	0.0185346	0.00387445	0.069075	0.0286444	0.0075058	0.00966672	0.018963	0.0164403	0.0122798	0.0178023	0.0234165	0.0233386	0.00480752	0.0246783	0.00964	0.0110181	0.0152933	0.0186217	0.0353729	0.0217765	0.0637701	0.000418766	0.0121302	0.0307298	0.00251511	0.0256346	0.0107868	0.00658604	0.0163891	0.0431491	0.00415663	0.0156873	0.0123063	0.0261144	0.0240535	0.0858921	0.0373296	0.0574986	0.00985604	0.00776784	0.0320444	0.0260613	0.02927448	0.05444643	0.03257728	0.0114944	0.592723	0.00828905	0.00842687	0.370876	0.0081915	0.1242151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	37.38066	0.07942492	4.34337e-05	0.00974017	0.232174	3.75804	0.0902306	0.396874	0.949782	2.56311	0.29039	0.28539	0.130833	0.293387	0.1567924	37.1427	15.9698	20.5895	8.05925	8.23255	16.8838	2.5284	6.24749	11.796	21.5332	5.14784	0.241595	5.67646	5.48028	0.7922267
8100	-4120.538	-4145.298	24.76013	16.50306	11.77266	0.1917831	0.8793482	0.0354894	0.0102337	0.0475889	0.0289183	0.0190794	0.014091	0.0142241	0.046202	0.0140416	0.0211601	0.0385954	0.0442517	0.00774344	0.019798	0.0159395	0.00894001	0.0137847	0.0262192	0.0485249	0.0384317	0.0273642	0.00119053	0.00883799	0.0251153	0.0055245	0.0118759	0.0138713	0.00548525	0.0300487	0.0252189	0.00834595	0.035187	0.0250832	0.0316847	0.00555885	0.0297309	0.0089641	0.0382886	0.0076677	0.00932212	0.0450393	0.0752517	0.02206513	0.04097492	0.0124069	0.013204	0.507275	0.0056656	0.00481505	0.459394	0.009646	0.164336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38.24496	0.07083693	0.000395154	0.0291737	0.361874	3.60856	0.112298	0.437222	0.97673	2.47375	0.295367	0.286989	0.134906	0.282738	0.1767429	37.1899	15.8824	20.323	8.05925	8.65769	16.8838	1.55228	6.24749	11.7727	21.2468	4.56139	0.140108	7.02258	5.48028	0.9298026
8110	-4137.188	-4151.097	13.90963	16.12963	11.77266	0.1977734	1.262393	0.0582067	0.0192559	0.0481666	0.00759475	0.123115	0.00840996	0.0251812	0.0410488	0.0123797	0.0264891	0.018896	0.0412739	0.00531725	0.0141552	0.00839684	0.00650953	0.0104288	0.0284575	0.0563671	0.0500248	0.0245669	0.00345078	0.00336778	0.0261326	0.0017286	0.0243987	0.0137592	0.00510362	0.019408	0.030349	0.00263585	0.0897809	0.0741912	0.0219585	0.00570024	0.0205949	0.00576636	0.0179803	0.0150572	0.0289039	0.0154108	0.0440569	0.02992552	0.03900153	0.01179618	0.0142	0.520341	0.00403616	0.00260984	0.434266	0.0245474	0.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38.40118	0.1465131	0.00049147	0.0325009	0.377822	3.58919	0.186178	0.543553	1.03278	2.23749	0.319712	0.302297	0.129714	0.248276	0.2357962	37.1899	15.8727	20.323	7.51014	8.02204	16.4571	2.15032	6.24749	11.7727	21.663	5.24795	0.140108	7.02258	5.48028	0.949973
8120	-4138.919	-4154.532	15.61228	15.97628	11.77266	0.191873	1.654634	0.018114	0.0141358	0.0250993	0.00224199	0.0706275	0.00853387	0.0394275	0.0905633	0.0382985	0.0543398	0.0293999	0.0382139	0.00912178	0.0121905	0.0231214	0.00957914	0.0192954	0.0302853	0.0401128	0.0313617	0.0329154	0.00314303	0.00441319	0.0122742	0.00125061	0.0297451	0.0436235	0.0123278	0.0627164	0.0225122	0.00382262	0.0640301	0.0141606	0.119109	0.00201296	0.0208541	0.00281644	0.016381	0.0301429	0.0451733	0.0248123	0.048903	0.03252286	0.04207981	0.04672705	0.0145931	0.51628	0.00472634	0.00998324	0.442217	0.0122002	0.1365874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	38.44059	0.1390797	0.000396488	0.0292225	0.362116	3.60826	0.248252	0.612423	1.05835	2.08098	0.27907	0.310624	0.141584	0.268722	0.1833145	37.1899	15.9539	22.4481	8.10154	8.68383	16.695	2.26424	4.97896	11.7727	21.6579	5.29261	0.150336	5.04987	4.94166	0.7450989
